Customer_ID,Product_ID,Staff_ID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,ProductName,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email
630,1,630,2023-01-27 06:00:00,2,17.649171364046033,East,Credit Card,False,Rainy,26.368589107789333,Average,Neutral,15,Online Order,Friday,35.29834272809207,Red Velvet Cake,Philip Nolan,"770 Johnson Ports Apt. 643
New Connie, AZ 93646",962.664.5136x2939,thorntondavid@example.net,Troy Salinas,rnguyen@example.org
631,3,631,2023-01-27 07:00:00,2,6.462714884613462,South,Credit Card,True,Rainy,34.005183591994026,Excellent,Neutral,42,Phone Order,Friday,12.925429769226923,Carrot Cake,Shannon Moore,"3539 James Ramp Apt. 965
Port Danielle, WI 66873",4092538147,christineyoung@example.com,John Frederick,ryanharris@example.com
632,6,632,2023-01-27 08:00:00,3,13.384709511496611,West,Online,True,Cloudy,28.13579840285658,Average,Neutral,29,Phone Order,Friday,40.15412853448984,Pizza Beef Double decker,Gerald Duncan,"01079 Sarah Park
Lake Andrew, MD 80463",+1-985-339-5461x392,luisanderson@example.net,Collin Richardson,wwilcox@example.com
633,7,633,2023-01-27 09:00:00,5,12.516318203932956,West,Online,True,Cloudy,27.154342182681738,Good,Negative,31,Online Order,Friday,62.58159101966478,Cheesecake,Justin Chavez,"187 Silva Plaza
Davisburgh, NY 05510",313.630.2495x881,johnorozco@example.com,Isaiah Smith,james29@example.com
634,0,634,2023-01-27 10:00:00,4,15.59289774445038,West,Online,False,Sunny,22.11689177448983,Excellent,Positive,40,Online Order,Friday,62.37159097780152,Vanilla Cake,David Delacruz,"0696 Michael Branch Suite 895
Kiddville, ID 58458",223.454.2096x79326,combskaren@example.net,Scott Sanders,lauren94@example.org
635,6,635,2023-01-27 11:00:00,4,13.014358278405137,North,Online,True,Cloudy,20.01184266639828,Excellent,Neutral,34,Online Order,Friday,52.05743311362055,Pizza Beef Double decker,Paul Guerrero,"PSC 9968, Box 3593
APO AP 52911",3473404003,michelle37@example.org,James Martinez,kpruitt@example.com
636,5,636,2023-01-27 12:00:00,3,13.111018506996563,West,Online,True,Sunny,32.15210136118192,Excellent,Neutral,39,Online Order,Friday,39.33305552098969,Pizza Margherita,Matthew Tate,"4648 Hernandez Plain Suite 186
Port Kelseyview, KS 17975",001-903-702-7708,david24@example.com,Jason Morton,kellybranch@example.com
637,3,637,2023-01-27 13:00:00,2,11.44393915364097,East,Online,True,Cloudy,21.313618444793573,Excellent,Negative,27,Online Order,Friday,22.88787830728194,Carrot Cake,Anthony Gregory,"35842 Jennifer Isle Apt. 110
Natalieshire, SC 49248",(982)203-0745x6821,arroyoarthur@example.org,Lauren Wilkins,jeffery82@example.net
638,4,638,2023-01-27 14:00:00,3,9.632516360110111,North,Cash,False,Sunny,29.507747281029857,Excellent,Neutral,47,Online Order,Friday,28.89754908033034,Pizza Pepperoni,Robert Dickson,"187 Randall Greens
West Danielletown, MH 52899",+1-721-643-7946,Unknown,Joshua Rose,amandashields@example.com
639,6,639,2023-01-27 15:00:00,3,12.233965418782883,West,Credit Card,True,Rainy,27.154342182681738,Excellent,Neutral,39,Phone Order,Friday,36.70189625634865,Pizza Beef Double decker,Kaitlyn Smith,"792 Dean Island
Harrisstad, NH 69701",001-968-912-6683x20470,ryan07@example.com,Marissa Valencia,gutierrezcameron@example.org
640,5,640,2023-01-27 16:00:00,1,6.777385381526009,East,Cash,False,Cloudy,23.129778697376462,Excellent,Positive,22,Online Order,Friday,6.777385381526009,Pizza Margherita,Pamela Gomez,"47194 Beck Knolls
Patrickmouth, ME 52063",(725)694-8034x488,loriking@example.org,Michele Henry,qallen@example.com
641,7,641,2023-01-27 17:00:00,5,19.42270008474627,East,Cash,False,Sunny,29.979092543553666,Average,Neutral,19,Online Order,Friday,97.11350042373137,Cheesecake,Kelli Hartman,"462 Jessica Rapids Suite 222
Johnport, AL 49172",576-997-9473x46524,gilestimothy@example.com,Herbert Gomez,veronicaprice@example.org
642,2,642,2023-01-27 18:00:00,4,15.716161454398977,East,Online,True,Cloudy,21.18047865061264,Poor,Negative,20,Phone Order,Friday,62.8646458175959,Chocolate Cake,Kathleen Reynolds,"54685 Lynch Manors Suite 585
New Danielbury, OK 82886",001-285-507-2288,langmichael@example.net,Angela Marshall,howellmargaret@example.com
643,4,643,2023-01-27 19:00:00,2,19.2870067503177,South,Credit Card,False,Rainy,29.056327157564198,Good,Positive,37,In Store,Friday,38.5740135006354,Pizza Pepperoni,Ruben Rubio,"961 Williams Crossroad Apt. 631
Smithhaven, WI 91683",001-409-744-9687x936,juliebates@example.org,Jason Mcknight,dominguezdenise@example.net
644,2,644,2023-01-27 20:00:00,4,8.400910734949449,North,Cash,False,Sunny,22.458975814298043,Good,Negative,44,Online Order,Friday,33.603642939797794,Chocolate Cake,Mary Evans,"8030 Brittany Plains
South Steven, MS 18625",+1-874-952-6843x793,Unknown,Karen Oconnell,james60@example.org
645,7,645,2023-01-27 21:00:00,4,18.19011530264792,East,Online,True,Cloudy,31.039303407727672,Average,Positive,28,Phone Order,Friday,72.76046121059169,Cheesecake,Joshua Vega,"56449 Brenda Roads Apt. 605
Romerohaven, WA 56593",887-840-6824,emilydougherty@example.com,Dana Shannon,joshua23@example.org
646,5,646,2023-01-27 22:00:00,5,17.131849768453076,South,Online,True,Cloudy,24.518469421908623,Average,Positive,37,Phone Order,Friday,85.65924884226538,Pizza Margherita,Jessica Garcia,"0774 Gina Corner Apt. 341
Stevenside, MI 28983",001-690-501-5863x79440,jennifer76@example.com,Kimberly Johnson,mthompson@example.com
647,0,647,2023-01-27 23:00:00,4,15.157286186865106,West,Credit Card,True,Rainy,26.95086513206969,Excellent,Neutral,25,In Store,Friday,60.62914474746042,Vanilla Cake,Jessica Ponce,"282 Roman Oval Apt. 160
Johnbury, WA 70668",6018706709,lindacampbell@example.net,Jennifer Gonzalez,vreyes@example.net
648,2,648,2023-01-28 00:00:00,4,14.375437791278086,East,Cash,False,Rainy,28.99145813041433,Poor,Neutral,45,Online Order,Saturday,57.501751165112346,Chocolate Cake,Allison James,"933 Miller Summit Suite 587
Johnfort, DE 69300",(232)705-0168x47937,alexandermario@example.com,Tammy Moore,victorgibson@example.net
649,4,649,2023-01-28 01:00:00,3,9.74824497901805,South,Cash,True,Sunny,22.569101159993597,Excellent,Neutral,20,Online Order,Saturday,29.24473493705415,Pizza Pepperoni,Natalie Wilson,"478 Mckinney Square
Josephstad, LA 91387",4649554243,jonesalicia@example.com,Maria Barnes,jwilliams@example.org
650,1,650,2023-01-28 02:00:00,5,17.24616177447546,East,Cash,False,Cloudy,31.124567279264312,Average,Negative,25,Online Order,Saturday,86.23080887237731,Red Velvet Cake,Kurt Reed,"648 Rios View
South Meghan, NH 86546",810.637.2003,garybrown@example.org,Lindsey Wright,stephaniepatrick@example.com
651,8,651,2023-01-28 03:00:00,1,12.522731922196009,North,Online,False,Cloudy,24.53960510955222,Excellent,Neutral,27,Phone Order,Saturday,12.522731922196009,Fruit Cake,Brandon Rowland,"537 Ashley Valleys
North Patriciaton, CT 50724",680-520-7804,michaelanderson@example.net,Diane Calderon,jacquelinewilkins@example.net
652,6,652,2023-01-28 04:00:00,2,6.06337363836928,North,Credit Card,False,Rainy,29.935577898691303,Good,Neutral,26,Online Order,Saturday,12.12674727673856,Pizza Beef Double decker,Courtney Turner,"932 Shannon Pass
Meganmouth, IL 31953",+1-890-231-3269,amymiller@example.net,Wendy Ferrell,caitlin78@example.net
653,0,653,2023-01-28 05:00:00,4,9.69294741282695,West,Credit Card,False,Rainy,22.37424576049061,Good,Positive,16,Online Order,Saturday,38.7717896513078,Vanilla Cake,Michael Harris,"0239 Hunter Lodge Apt. 694
Lake Jamesfurt, TX 94678",7723978129,dharper@example.com,Robert Ponce,holdenhunter@example.com
654,2,654,2023-01-28 06:00:00,2,19.02945647817992,East,Cash,False,Sunny,30.32176488809525,Excellent,Neutral,49,Online Order,Saturday,38.05891295635983,Chocolate Cake,Seth Barry,"376 Murphy Road Apt. 304
Port Jacquelineville, NM 43314",001-431-700-9431x8031,Unknown,William Johnson,michaelacosta@example.com
655,6,655,2023-01-28 07:00:00,1,17.760203909072693,South,Online,True,Cloudy,21.922821092156926,Poor,Neutral,50,Online Order,Saturday,17.760203909072693,Pizza Beef Double decker,Teresa Dunn,"232 Jones Plaza
Brianfort, HI 65467",760.420.7442,gbird@example.net,Bryan Bentley,randerson@example.com
656,1,656,2023-01-28 08:00:00,2,19.728585471148087,West,Cash,True,Cloudy,26.380347444049757,Excellent,Neutral,31,In Store,Saturday,39.45717094229617,Red Velvet Cake,Michael Wilson,"74888 Sanders Passage Suite 207
Port Davidstad, OH 82154",001-341-765-4497,sburnett@example.org,Aaron Brewer,mfriedman@example.com
657,7,657,2023-01-28 09:00:00,1,14.419900739061472,East,Credit Card,False,Sunny,23.708091106083156,Excellent,Neutral,42,In Store,Saturday,14.419900739061472,Cheesecake,Natasha Barnes,"912 Charles Stravenue Suite 273
Bushland, AS 00913",3239256648,cgutierrez@example.com,Christine White,mbird@example.org
658,8,658,2023-01-28 10:00:00,3,8.712651097106178,West,Online,False,Sunny,31.22562874142274,Poor,Positive,42,In Store,Saturday,26.13795329131853,Fruit Cake,Ronald Reyes,"9579 Samantha Trace
West Dianemouth, NJ 89353",951-751-0019,bradley82@example.net,Gabrielle Savage,steeletiffany@example.com
659,5,659,2023-01-28 11:00:00,4,7.442225745152957,South,Cash,True,Rainy,23.93052506760312,Poor,Neutral,36,Online Order,Saturday,29.768902980611827,Pizza Margherita,Tracy Alvarado,"258 Nancy Extensions Apt. 798
South Mark, NV 86845",275.851.4100x8948,taylor01@example.org,Lori Adams,marybush@example.com
660,1,660,2023-01-28 12:00:00,1,7.8037166091269246,West,Cash,True,Rainy,33.225759595930946,Poor,Positive,52,Online Order,Saturday,7.8037166091269246,Red Velvet Cake,Tammy Coleman,"954 Melissa Crossing
Tuckerside, NY 24968",001-956-820-6943x6032,petersenmakayla@example.com,Jackie Jones,eclayton@example.com
661,1,661,2023-01-28 13:00:00,2,5.296934875208816,West,Online,False,Sunny,33.37730317109919,Good,Negative,21,Phone Order,Saturday,10.593869750417632,Red Velvet Cake,Kevin Hernandez,"158 Ricky Bridge
New Caitlin, PW 27955",987.639.7186x04203,Unknown,Jessica Parker,cwalters@example.org
662,7,662,2023-01-28 14:00:00,4,10.860231664789088,West,Credit Card,False,Sunny,22.946619728341787,Excellent,Neutral,29,Phone Order,Saturday,43.44092665915635,Cheesecake,Blake Brown,"56847 Black Ports
West Susan, DE 47647",+1-675-783-1705x60666,lpatel@example.com,James Anderson,lprince@example.org
663,3,663,2023-01-28 15:00:00,3,7.871415207493138,East,Online,True,Cloudy,29.207689175115863,Average,Neutral,46,Phone Order,Saturday,23.614245622479416,Carrot Cake,Monique Morton,"08542 Elizabeth Loop Suite 363
Kristinview, OR 86501",(802)871-0937,hugheschristina@example.org,Frank Cunningham,brucesmith@example.net
664,7,664,2023-01-28 16:00:00,4,11.174831906850535,South,Cash,True,Sunny,21.315764625799464,Poor,Neutral,25,Online Order,Saturday,44.69932762740214,Cheesecake,William Gould,"9232 Robinson Isle
New Joyton, PW 99305",+1-617-563-0127,msellers@example.net,Jeremy Stewart,pollardrebecca@example.com
665,3,665,2023-01-28 17:00:00,1,19.02491647758148,North,Cash,False,Sunny,25.87305649402444,Poor,Positive,38,In Store,Saturday,19.02491647758148,Carrot Cake,Jason Flores,"773 Ford Fords Apt. 163
Mariahstad, IN 19200",001-801-778-2568x80822,Unknown,Harold Hampton MD,daniel91@example.com
666,3,666,2023-01-28 18:00:00,3,11.45810314260785,East,Cash,True,Cloudy,30.699825942519084,Excellent,Neutral,17,In Store,Saturday,34.37430942782355,Carrot Cake,James Galvan,"329 Robert Turnpike Suite 978
Lake Veronicachester, MN 59450",717.612.7486,norman83@example.net,John Johnson,dcraig@example.org
667,0,667,2023-01-28 19:00:00,2,18.16976745477252,North,Cash,True,Sunny,27.154342182681738,Average,Neutral,44,In Store,Saturday,36.33953490954504,Vanilla Cake,Dr. Travis Dudley,"9270 Thompson Spurs Apt. 777
Elizabethland, MH 67373",001-338-964-7257x47565,wbailey@example.net,Alexander Shepherd,barnetttamara@example.org
668,0,668,2023-01-28 20:00:00,3,14.082571499238147,North,Credit Card,False,Rainy,29.37051004109912,Excellent,Unknown,20,Online Order,Saturday,42.24771449771444,Vanilla Cake,Adam Yoder,"201 Evans Centers
Hillshire, PA 46059",450-723-6783x77129,gmorris@example.net,Kayla Smith,phillipmartinez@example.org
669,4,669,2023-01-28 21:00:00,3,8.706973319920879,East,Credit Card,False,Rainy,24.238112954936653,Excellent,Unknown,16,In Store,Saturday,26.12091995976264,Pizza Pepperoni,Kenneth Stevenson,"12094 Amber Lake Suite 812
North Stacyberg, AZ 39717",515.955.1363,dthompson@example.com,Jordan Jenkins,karenbutler@example.net
670,2,670,2023-01-28 22:00:00,5,10.337821388888171,East,Cash,False,Cloudy,25.67037424151603,Poor,Positive,28,Phone Order,Saturday,51.68910694444086,Chocolate Cake,Stacy Ingram,"534 Melissa Shore
Atkinsonside, VT 47268",(524)219-5538x181,Unknown,Theresa Ramsey,marshallnicholas@example.com
671,2,671,2023-01-28 23:00:00,3,6.258793037321441,South,Credit Card,True,Sunny,21.54419217050429,Poor,Negative,55,Phone Order,Saturday,18.776379111964324,Chocolate Cake,Miss Rhonda Allen MD,"70228 Owens Forges
New Toniside, VI 63734",598-867-2354,russellfrederick@example.net,Amy Jennings,jose45@example.com
672,5,672,2023-01-29 00:00:00,3,10.001938903940156,South,Credit Card,False,Rainy,30.785342306504013,Good,Positive,32,In Store,Sunday,30.005816711820472,Pizza Margherita,Taylor West,"PSC 6501, Box 2324
APO AP 64165",7818779653,tamara12@example.com,Gregory Santana,Unknown
673,2,673,2023-01-29 01:00:00,4,15.163114182553011,West,Credit Card,True,Rainy,27.558331951869103,Average,Neutral,58,Phone Order,Sunday,60.652456730212045,Chocolate Cake,Robert Schneider,"8032 Lewis Forges
Roberthaven, CA 22512",(209)841-0377,donnacalderon@example.net,Samantha Davis,amandafrye@example.net
674,0,674,2023-01-29 02:00:00,2,6.081666393941528,North,Cash,False,Rainy,30.63148448518482,Average,Neutral,45,In Store,Sunday,12.163332787883055,Vanilla Cake,Christian Zuniga,"5509 Chad Cove Apt. 641
Allenfurt, ND 71232",+1-592-729-9508,bharris@example.net,Drew Hughes,gcontreras@example.org
675,4,675,2023-01-29 03:00:00,4,8.081021127170441,South,Online,False,Rainy,23.734152871953093,Poor,Negative,27,In Store,Sunday,32.324084508681764,Pizza Pepperoni,Steven Hernandez,"72511 Jennings Row Apt. 382
Johnton, FL 02875",+1-963-407-3921,lindseyruiz@example.org,Dr. Jennifer Chase,zbyrd@example.org
676,4,676,2023-01-29 04:00:00,4,10.721615621199671,West,Online,True,Sunny,24.866573429525992,Poor,Positive,40,Phone Order,Sunday,42.886462484798685,Pizza Pepperoni,Ricky Gonzalez,"840 Green Inlet
Hensleymouth, NC 01773",(509)725-8077,cynthiawilson@example.net,Courtney Fletcher,qholmes@example.net
677,3,677,2023-01-29 05:00:00,1,19.73074305523944,South,Online,True,Sunny,25.01323005890172,Poor,Positive,58,Phone Order,Sunday,19.73074305523944,Carrot Cake,Anthony Parks,"126 Cindy Manors Apt. 955
Lake Erikaland, FM 48079",(893)618-3778x7646,richardsonzachary@example.org,Nancy Morris,pwilkins@example.org
678,7,678,2023-01-29 06:00:00,4,16.772927344383202,East,Cash,False,Sunny,20.386136146208244,Average,Unknown,26,Phone Order,Sunday,67.09170937753281,Cheesecake,Jennifer Barry,"666 Keith Brook
Yorkmouth, AS 01070",222.462.2484,Unknown,Richard Bell,ronaldmatthews@example.com
679,5,679,2023-01-29 07:00:00,5,16.002301197381556,South,Credit Card,False,Sunny,25.115718092459357,Good,Negative,32,Phone Order,Sunday,80.01150598690778,Pizza Margherita,Hannah Mendez,"882 Oconnor Turnpike Apt. 107
Lake Michaelmouth, AR 18825",893-521-8204x4345,linda62@example.net,Darren Grant,kruegercassandra@example.org
680,3,680,2023-01-29 08:00:00,5,6.74286434788169,North,Credit Card,True,Rainy,32.049568602770506,Average,Neutral,23,In Store,Sunday,33.71432173940845,Carrot Cake,Frank Golden,"515 Henry Bypass Apt. 914
Lake Stevenhaven, RI 42903",679.800.6598x7023,thomasgreen@example.org,Brian Smith,camachodavid@example.org
681,7,681,2023-01-29 09:00:00,1,16.714938404224874,South,Cash,False,Cloudy,33.459477436246075,Poor,Negative,35,Phone Order,Sunday,16.714938404224874,Cheesecake,Michelle Bailey,"75333 Joshua Inlet
West Cheryl, DC 68863",+1-405-301-1791x030,loritravis@example.com,Sierra Lindsey,jeremy73@example.net
682,2,682,2023-01-29 10:00:00,2,16.779032172740227,North,Cash,True,Cloudy,27.773274734538912,Poor,Neutral,54,Phone Order,Sunday,33.55806434548045,Chocolate Cake,Paul Miller,"46326 Livingston Port
Lake Rachel, LA 14389",+1-268-673-6509x3208,brandyyoung@example.com,Jennifer Daniels,tlarson@example.org
683,3,683,2023-01-29 11:00:00,2,14.016540434364924,East,Online,True,Rainy,26.832525428288303,Good,Negative,57,Online Order,Sunday,28.033080868729847,Carrot Cake,Thomas Nolan,"85356 Mcmahon Shore
Parkerborough, IL 21598",987-591-4790x10838,qjohnson@example.net,Melissa Henry,dennismcdonald@example.net
684,6,684,2023-01-29 12:00:00,4,19.855426729975576,North,Online,False,Rainy,20.462369280490552,Excellent,Neutral,38,Phone Order,Sunday,79.4217069199023,Pizza Beef Double decker,Kyle Clark DDS,"761 Raymond Fall Suite 080
West Joshuaburgh, RI 74597",+1-519-930-8951x31585,marshalljohnny@example.com,Cindy Robinson,nicholasjackson@example.com
685,2,685,2023-01-29 13:00:00,4,9.878808588868278,South,Cash,True,Cloudy,33.18806506378074,Excellent,Positive,48,Phone Order,Sunday,39.51523435547311,Chocolate Cake,Laura Chan MD,"5460 Donald Tunnel Apt. 000
Douglasfort, CA 92685",408.796.7698x16752,nelsonkristie@example.net,Danielle Rangel,jonathanjohnson@example.org
686,7,686,2023-01-29 14:00:00,4,19.11908672362777,West,Online,True,Cloudy,27.154342182681738,Average,Positive,22,In Store,Sunday,76.4763468945111,Cheesecake,Miss Anna Tran,"698 Malik Alley
Robbinshaven, MN 66786",457.472.4513x021,woodlori@example.net,Adam Blevins,janthony@example.org
687,5,687,2023-01-29 15:00:00,2,18.720966724347555,East,Credit Card,True,Rainy,34.171251203153176,Excellent,Positive,58,In Store,Sunday,37.44193344869511,Pizza Margherita,Amanda Dunn,"865 Wood Streets Suite 715
Collinsville, AL 02630",4862787065,kyle78@example.net,Donna Phillips,angela94@example.net
688,7,688,2023-01-29 16:00:00,3,5.172209896240668,South,Cash,False,Rainy,27.33824373032136,Excellent,Negative,47,Online Order,Sunday,15.516629688722004,Cheesecake,Kayla Garcia,"PSC 7406, Box 8014
APO AA 52098",975-810-1711,amartinez@example.net,Paula Franco,samantharichardson@example.net
689,3,689,2023-01-29 17:00:00,5,11.751747897122163,East,Cash,True,Sunny,25.1290174036209,Average,Negative,37,Phone Order,Sunday,58.758739485610825,Carrot Cake,Sarah Maynard,"5397 Monica Hills Suite 871
New Caitlyntown, CO 98733",001-288-739-4992,sophia90@example.org,Shawn King,madkins@example.org
690,3,690,2023-01-29 18:00:00,3,19.6565634957736,East,Credit Card,False,Sunny,33.8632765226399,Poor,Negative,27,Phone Order,Sunday,58.9696904873208,Carrot Cake,Jill Adams,"678 Buckley Island Apt. 019
South Debra, MN 28048",+1-904-674-6730x811,victorelliott@example.com,Tina Abbott,gilbertmadison@example.org
691,1,691,2023-01-29 19:00:00,3,6.546820436121137,South,Credit Card,False,Cloudy,20.36586489665145,Excellent,Positive,28,Phone Order,Sunday,19.64046130836341,Red Velvet Cake,Hector Kennedy,"9860 Vega Curve Suite 203
Gonzalezbury, AK 75531",934.259.1698,morrischristopher@example.org,Megan Carpenter,joelfischer@example.org
692,5,692,2023-01-29 20:00:00,2,13.216770415749792,South,Credit Card,False,Rainy,28.721373423036304,Poor,Neutral,28,Phone Order,Sunday,26.433540831499585,Pizza Margherita,William Bennett,"849 Jackson Spurs Apt. 766
South Brianburgh, AZ 43488",001-243-974-8938x8964,charlesnelson@example.net,Cassandra Rush,nevans@example.net
693,2,693,2023-01-29 21:00:00,3,19.684362605616563,West,Online,True,Cloudy,28.233987867490065,Average,Positive,30,Phone Order,Sunday,59.05308781684969,Chocolate Cake,Rita Ortiz,"6855 Deanna Harbor Suite 516
North Jamieborough, OR 81174",+1-567-926-0238x49409,uyoung@example.org,Robert Russell,keithestrada@example.org
